id;spellid;iconname
8238;7204;inv_pet_achievement_defeatwildpettamers_pandaria
8243;3574;Achievement_PVP_A_A
8244;3575;Achievement_PVP_H_H
8246;6302;achievement_raid_mantidraid07
8248;6522;achievement_raid_terraceofendlessspring04
8249;7204;inv_pet_achievement_defeatwildpettamers_pandaria
8256;1;Trade_Engineering
8257;7095;inv_pet_achievement_defeatwildpettamers_pandaria
8258;7095;inv_pet_achievement_defeatwildpettamers_pandaria
8260;7095;inv_pet_achievement_defeatwildpettamers_pandaria
8278;1;Trade_Engineering
8286;1;Trade_Engineering
8291;1;Trade_Engineering
8293;7398;inv_pet_achievement_defeatwildpettamers_pandaria
8294;7418;inv_pet_achievement_defeatwildpettamers_pandaria
8295;7419;inv_pet_achievement_defeatwildpettamers_pandaria
8297;7437;inv_pet_achievement_defeatwildpettamers_pandaria
8298;7438;inv_pet_achievement_defeatwildpettamers_pandaria
8300;7439;inv_pet_achievement_defeatwildpettamers_pandaria
8301;7440;inv_pet_achievement_defeatwildpettamers_pandaria
8302;7554;inv_pet_achievement_defeatwildpettamers_pandaria
8304;7553;inv_pet_achievement_defeatwildpettamers_pandaria
8306;7484;inv_pet_achievement_defeatwildpettamers_pandaria
8307;7484;inv_pet_achievement_defeatwildpettamers_pandaria
8310;3313;Ability_Hunter_Pet_Devilsaur
8311;6509;archaeology_5_0_keystone_mogu
8312;7513;inv_pet_achievement_defeatwildpettamers_pandaria
8314;7699;inv_pet_achievement_defeatwildpettamers_pandaria
8315;7700;inv_pet_achievement_defeatwildpettamers_pandaria
8316;7515;inv_pet_achievement_defeatwildpettamers_pandaria
8317;7526;inv_pet_achievement_defeatwildpettamers_pandaria
8318;7527;inv_pet_achievement_defeatwildpettamers_pandaria
8319;7528;inv_pet_achievement_defeatwildpettamers_pandaria
8325;6772;inv_pet_achievement_defeatwildpettamers_pandaria
8327;7418;inv_pet_achievement_defeatwildpettamers_pandaria
8329;7659;inv_pet_achievement_defeatwildpettamers_pandaria
8330;7666;inv_pet_achievement_defeatwildpettamers_pandaria
8331;6374;achievement_zone_valleyoffourwinds
8332;6374;achievement_zone_valleyoffourwinds
8333;3469;Achievement_BG_ABshutout
8335;7673;inv_pet_achievement_defeatwildpettamers_pandaria
8336;5808;pandarenracial_quiveringpain
8337;7674;inv_pet_achievement_defeatwildpettamers_pandaria
8338;5808;pandarenracial_quiveringpain
8339;7675;inv_pet_achievement_defeatwildpettamers_pandaria
8340;7675;inv_pet_achievement_defeatwildpettamers_pandaria
8342;7675;inv_pet_achievement_defeatwildpettamers_pandaria
8343;7675;inv_pet_achievement_defeatwildpettamers_pandaria
8345;7682;inv_pet_achievement_defeatwildpettamers_pandaria
8347;538;Ability_Hunter_SniperShot
8348;1784;INV_Misc_PocketWatch_01
8350;3433;Achievement_BG_winAV_bothmines
8351;4851;achievement_bg_tophealer_ab
8354;505;Spell_Magic_FeatherFall
8355;2198;INV_Stone_WeightStone_06
8358;2729;Ability_Warrior_IntensifyRage
8359;3391;Achievement_BG_captureflag_EOS
8360;6374;achievement_zone_valleyoffourwinds
8364;7699;inv_pet_achievement_defeatwildpettamers_pandaria
8366;7700;inv_pet_achievement_defeatwildpettamers_pandaria
8367;0;#NV
8368;1762;Ability_Creature_Cursed_02
8369;4;Trade_Engineering
8370;4;Trade_Engineering
8371;1;Trade_Engineering
8372;4;Trade_Engineering
8373;4;Trade_Engineering
8374;1;Trade_Engineering
8375;1;Trade_Engineering
8376;1;Trade_Engineering
8391;1527;INV_Spear_06
8392;7766;inv_pet_achievement_defeatwildpettamers_pandaria
