SpellId;SpellNameDE;SpellNameEN
21835;Gizlocks Attrappe Bezauberung;Gizlock's Dummy Charm Effect
21836;Gizlocks Attrappe Bezauberung;Gizlock's Dummy Charm
21837;Gizlocks Attrappe Effekt;Gizlock's Dummy Effect
21838;Schlachtrüstung der Macht;Battlegear of Might
21840;Schlachtrüstung der Macht;Battlegear of Might
21841;Schlachtrüstung der Macht;Battlegear of Might
21847;Schneemann;Snowman
21848;Schneemann;Snowman
21853;Reaktives Verblassen;Reactive Fade
21855;Herausforderungsflagge;Challenge Flag
21856;Bedrohliche Stöße;Threatening Strikes
21857;Lavaschild;Lava Shield
21858;Lavaschild;Lava Shield
21860;Gizlocks Attrappe - Spott;Gizlock's Dummy Taunt Effect
21861;Gizlocks Attrappe - Spott;Gizlock's Dummy Taunt
21862;Strahlung;Radiation
21866;Alteracwidderhalsband;Alterac Ram Collar DND
21868;Staubfeld;Dust Field
21869;Abstoßendes Starren;Repulsive Gaze
21871;Verjüngung'-Dauer erhöht;Increased Rejuvenation Duration
21872;Schnelleres Wirken von 'Nachwachsen';Faster Regrowth Cast
21873;Billigerer Druidengestaltwandel;Cheaper Druid Shapeshifting
21874;Verbessertes Verschwinden;Improved Vanish
21878;Entrinnen TEST;Evasion TEST
21879;Freundliche Atombomben;Friendly Nukes
21880;Verbesserte Blutung;Improved Rupture
21881;Verbesserte Gifte;Improved Poisons
21882;Richturteil schmettern;Judgment Smite
21884;Flüssigkeit des orangefarbenen Kristalls sammeln;Collect Orange Crystal Liquid
21885;Schlangenstrunkranke heilen;Heal Vylestem Vine
21887;Zorn des Kriegers;Warrior's Wrath
21889;Richturteil schmettern;Judgment Smite
21890;Zorn des Kriegers;Warrior's Wrath
21892;Arkanschutz;Arcane Protection
21893;Arkanschutz;Arcane Protection
21894;Meditation;Meditation
21895;Verbesserter Totemradius;Increased Totem Radius
21896;Zaetars Freilassung (DND);Zaetar's Release (DND)
21897;Hexenmeisterschrecken;Warlock Terror
21898;Hexenmeisterschrecken;Warlock Terror
21899;Verbesserte Kettenheilung;Improved Chain Heal
21909;Staubfeld;Dust Field
21910;Goblindrachenwerfer;Goblin Dragon Gun
21911;Durchstechen;Puncture
21912;Dummy Nuke;Dummy Nuke
21913;Schneide des Winters;Edge of Winter
21916;Celebras Warten;Celebras Waiting
21919;Hauen;Thrash
21920;Frostmacht;Frost Power
21921;Dämonischer Verbündeter;Demonic Ally
21922;Dämonischer Verbündeter;Demonic Ally
21923;Elixier der Frostmacht;Elixir of Frost Power
21925;Verbündeter der Natur;Nature's Ally
21926;Verbündeter der Natur;Nature's Ally
21927;Verbündeter der Natur;Nature's Ally
21928;Verbündeter der Natur;Nature's Ally
21929;Riesenjäger;Giantstalker
21930;Wintermacht;Winter's Might
21931;Waffe - Wintermacht;Enchant Weapon - Winter's Might
21932;Riesenjäger;Giantstalker
21935;Schneemeister 9000;Snowmaster 9000
21936;Rentier;Reindeer
21937;Riesenjäger B;Giantstalker B
21938;Verbündeter der Natur;Nature's Ally
21939;Szepter von Celebras herstellen;Create Scepter of Celebras
21940;Schneemeister 9000;Snowmaster 9000
21942;Jäger-Riesenpirscher;Hunter Giant Stalker
21943;Handschuhe des Altvaters;Gloves of the Greatfather
21945;Grünes Festtagshemd;Green Holiday Shirt
21949;Verwunden;Rend
21950;Worte von Celebras rezitieren;Recite Words of Celebras
21951;Steinfaust;Fist of Stone
21952;Gift;Poison
21953;Das Winterhauchfest;The Feast of Winter Veil
21954;Gift bannen;Dispel Poison
21955;Schlingwurzel;Razorlash Root
21956;Körperlicher Schutz;Physical Protection
21957;Amulett der Vereinigung herstellen;Create Amulet of Union
21958;Derbes Herz;Stout Heart
21959;Reaktives Mana;Reactive Mana
21960;Geist manifestieren;Manifest Spirit
21961;Wunde;Wound
21962;Naturgewalt;Force of Nature
21963;Naturgewalt;Force of Nature
21964;Naturgewalt;Force of Nature
21965;Manifestation endet;Manifestation Ends
21966;Drachenpirscher B;Dragonstalker B
21967;Drachenpirscher A;Dragonstalker A
21968;Verderbte Naturgewalten;Corrupt Forces of Nature
21969;Mal der Auserwählten;Mark of the Chosen
21970;Mal der Auserwählten;Mark of the Chosen
21971;Giftblitz;Poison Bolt
21972;Verbesserte Dornen-Dauer;Improved Thorns Duration
21973;Prophezeiung des Blitzheilungsbonus;Prophecy Flash Heal Bonus
21975;Lebenskraft;Vigor
21976;Reaktives Verblassen;Reactive Fade
21977;Zorn des Kriegers;Warrior's Wrath
21978;Einhüllende Schatten;Engulfing Shadows
21979;Die Anweisungen des Pariahs herstellen;Create The Pariah's Instructions
21980;Schneemann;Snowman
21987;Schmerzenspeitsche;Lash of Pain
21990;Tornado;Tornado
21991;Talismans des Bindens;Talisman of Binding
21992;Zorn der Winde;Thunderfury
22007;Netherwindfokus;Netherwind Focus
22008;Netherwindfokus;Netherwind Focus
22009;Große Heilung;Greater Heal
22010;Große Heilung der Erneuerung;Greater Heal Renew
22011;Kanalisierte Geistheilung;Spirit Heal Channel
22012;Geistheilung;Spirit Heal
22027;Abzeichen entfernen;Remove Insignia
22067;Reflexion;Reflection
22088;Feuerball;Fireball
22096;Ebon Blade Prisoners: Dummy from Player;Ebon Blade Prisoners: Dummy from Player
22097;Eliminate the Competition: Onu'zun's Frog Transform;Eliminate the Competition: Onu'zun's Frog Transform
22108;Frostwolf Rang 1 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 1 Insignia DND
22109;Frostwolf Rang 2 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 2 Insignia DND
22110;Frostwolf Rang 3 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 3 Insignia DND
22111;Frostwolf Rang 4 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 4 Insignia DND
22112;Frostwolf Rang 5 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 5 Insignia DND
22113;Frostwolf Rang 6 Abzeichen herbeizaubern DND;Conjure Frostwolf Rank 6 Insignia DND
22114;Sturmlanzen Rang 1 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 1 Insignia DND
22115;Sturmlanzen Rang 2 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 2 Insignia DND
22116;Sturmlanzen Rang 3 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 3 Insignia DND
22117;Sturmlanzen Rang 4 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 4 Insignia DND
22118;Sturmlanzen Rang 5 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 5 Insignia DND
22119;Sturmlanzen Rang 6 Abzeichen herbeizaubern DND;Conjure Stormpike Rank 6 Insignia DND
22120;Sturmangriff;Charge
22121;Schießen;Shoot
22127;Wucherwurzeln;Entangling Roots
22128;Dornen;Thorns
22167;Heilung;Heal
22168;Erneuerung;Renew
22187;Machtwort: Schild;Power Word: Shield
22189;Manabrand;Mana Burn
22191;Erhitztes Erdreich;Heated Ground
22192;Erhitztes Erdreich;Heated Ground
22193;Erhitztes Erdreich;Heated Ground
22194;Erhitztes Erdreich;Heated Ground
22195;Erhitztes Erdreich;Heated Ground
22196;Erhitztes Erdreich;Heated Ground
22197;Erhitztes Erdreich;Heated Ground
22198;Erhitztes Erdreich;Heated Ground
22199;Erhitztes Erdreich;Heated Ground
22200;Erhitztes Erdreich;Heated Ground
22201;Erhitztes Erdreich;Heated Ground
22202;Erhitztes Erdreich;Heated Ground
22203;Blauer Strahl;Blue Beam
22205;Trigger Blauer Strahl;Trigger Blue Beam
22206;Mondfeuer;Moonfire
22207;Drachenfeuer Amulett beschwören;Summon Drakefire Amulet DND
22227;Dartols Rute herstellen;Create Dartol's Rod
22247;Aura der Unterdrückung;Suppression Aura
22267;Atem;Breath
22268;Atem;Breath
22270;Göttlicher Eingriff;Divine Intervention
22271;Arkane Explosion;Arcane Explosion
22272;Arkane Geschosse;Arcane Missiles
22273;Arkane Geschosse;Arcane Missiles
22274;Große Verwandlung;Greater Polymorph
22275;Flammenstoß;Flamestrike
22277;Elementarschild;Elemental Shield
22278;Elementarschild;Elemental Shield
22279;Elementarschild;Elemental Shield
22280;Elementarschild;Elemental Shield
22281;Elementarschild;Elemental Shield
22284;Brutkraft: Rot;Brood Power: Red
22289;Brutkraft: Grün;Brood Power: Green
22290;Brutkraft: Blau;Brood Power: Blue
22291;Brutkraft: Bronze;Brood Power: Bronze
22311;Brutkraft: Bronze;Brood Power: Bronze
22312;Brutkraft: Schwarz;Brood Power: Black
22313;Purpurhände;Purple Hands
22331;Unverwüstliches Leder;Rugged Leather
22334;Bombe;Bomb
22335;Flasche Gift;Bottle of Poison
22336;Schattenblitz;Shadow Bolt
22351;Dornen;Thorns
22355;Kettenblitzschlag;Chain Lightning
22356;Verlangsamen;Slow
22357;Eisblitz;Icebolt
22371;Fluch der Machtlosigkeit;Curse of Impotence
22372;Dämonenportal;Demon Portal
22373;Nachwachsen;Regrowth
22392;Wütende Teufelswache beschwören;Summon Enraged Felguard
22393;Wütende Teufelswache Spawn;Enraged Felguard Spawn
22411;Schießen;Shoot
22412;Virulentes Gift;Virulent Poison
22413;Virulentes Gift;Virulent Poison Proc
22414;Blitzschlag;Lightning Bolt
22415;Wucherwurzeln;Entangling Roots
22416;Meucheln;Backstab
22417;Schattenschild;Shadow Shield
22418;Chaotischer Fokus;Chaotic Focus
22419;Springflut;Riptide
22420;Untertauchen;Submersion
22421;Massiver Geysir;Massive Geyser
22422;Wasser;Water
22423;Flammenschock;Flame Shock
22424;Druckwelle;Blast Wave
22425;Feuerballsalve;Fireball Volley
22426;Rüstung zerschmettern;Crush Armor
22427;Erschütternder Schlag;Concussion Blow
22428;Wutanfall;Enrage
22431;Label: Blasen;Tag: Bubbles
22433;Flammenpuffer;Flame Buffet
22436;Aura der Flammen;Aura of Flames
22438;Mal der Detonation;Mark of Detonation
22439;Mal der Detonation;Mark of Detonation
22440;Einschüchternde Befehle;Intimidating Orders
22441;Wachsende Flammen;Growing Flames
22442;Wachsende Flammen;Growing Flames
22458;Kreis der Heilung;Healing Circle
22460;Arkane Explosion;Arcane Explosion
22478;Starke Schmerzen;Intense Pain
22479;Frostatem;Frost Breath
22480;Zartes Wolfsteak;Tender Wolf Steak
22482;Klingenwirbel;Blade Flurry
22498;Landminen Explosion;Land Mine Impact
22518;Glitzern (Rot);Glowy (Red)
22519;Eisnova;Ice Nova
22539;Schattenflamme;Shadow Flame
22558;Brutkraft: Rot;Brood Power: Red
22559;Brutkraft: Blau;Brood Power: Blue
22560;Brutkraft: Schwarz;Brood Power: Black
22561;Brutkraft: Grün;Brood Power: Green
22562;Amethystphiole füllen;Fill Amethyst Phial
22563;Rückruf;Recall
22564;Rückruf;Recall
22565;Blutblütenschrumpfer erschaffen;Create Bloodpetal Zapper
22566;Verhexung;Hex
22567;Ar'lia beschwören;Summon Ar'lia
22568;Wilder Biss;Ferocious Bite
22570;Zerfleddern;Maim
22572;Verletzender Schlag;Bruising Blow
22573;Furors Anti-Zergzauber;Furor's Anti-Zerg Cantrip
22574;Dunkler Stoß;Dark Strike
22575;Schattenschock;Shadow Shock
22576;Glitzern (Blau);Glowy (Blue)
22577;Glitzern (Grün);Glowy (Green)
22578;Glitzern (Schwarz);Glowy (Black)
22579;Glitzern (Orange);Glowy (Orange)
22580;Glitzern (Gelb);Glowy (Yellow)
22581;Glitzern (Lila);Glowy (Purple)
22582;Frostschock;Frost Shock
22591;Stoß;Strike
22592;Niederschlagen;Knockdown
22593;Flammenmantel der Dämmerung;Flame Mantle of the Dawn
22594;Frostmantel der Dämmerung;Frost Mantle of the Dawn
22595;Giftschock;Poison Shock
22596;Schattenmantel der Dämmerung;Shadow Mantle of the Dawn
22597;Naturmantel der Dämmerung;Nature Mantle of the Dawn
22598;Arkaner Mantel der Dämmerung;Arcane Mantle of the Dawn
22599;Chromatischer Mantel der Dämmerung;Chromatic Mantle of the Dawn
22600;Machtreaktive Scheibe;Force Reactive Disk
22618;Machtreaktive Scheibe;Force Reactive Disk
22619;Machtreaktive Scheibe;Force Reactive Disk
22620;Machtreaktive Scheibe;Force Reactive Disk
22638;Giftschock;Poison Shock
22639;Eskhandars Krallenhieb;Eskhandar's Rake
22640;Eskhandars Wut;Eskhandar's Rage
22641;Tollkühner Ansturm;Reckless Charge
22642;Brutkraft: Bronze;Brood Power: Bronze
22643;Frostblitzsalve;Frostbolt Volley
22644;Blutegel;Blood Leech
22645;Frostnova;Frost Nova
22646;Tollkühner Ansturm;Reckless Charge
22648;Ruf des Eskhandar;Call of Eskhandar
22649;Eskhandar beschwören;Summon Eskhandar
22650;Geistererscheinung;Ghost Visual
22651;Opferung;Sacrifice
22654;Spawn Schwarzen Drakoniden;Spawn Black Drakonid
22655;Spawn Roten Drakoniden;Spawn Red Drakonid
22656;Spawn Grünen Drakoniden;Spawn Green Drakonid
22657;Spawn Bronzenen Drakoniden;Spawn Bronze Drakonid
22658;Spawn Blauen Drakoniden;Spawn Blue Drakonid
22659;Spawn Drakoniden;Spawn Drakonid
22660;Terrorwolfsgestalt;Dire Wolf Form
22661;Manaschwäche;Enervate
22662;Welken;Wither
22663;Nefarians Barriere;Nefarian's Barrier
22664;Schattenblinzeln;Shadowblink
22665;Schattenblitzsalve;Shadow Bolt Volley
22666;Stille;Silence
22667;Schattenbefehl;Shadow Command
22668;Schattenblinzeln;Shadowblink
22669;Schattenblinzeln;Shadowblink
22670;Schattenblinzeln;Shadowblink
22671;Schattenblinzeln;Shadowblink
22672;Schattenblinzeln;Shadowblink
22673;Schattenblinzeln;Shadowblink
22674;Schattenblinzeln;Shadowblink
22675;Schattenblinzeln;Shadowblink
22676;Schattenblinzeln;Shadowblink
22677;Schattenblitz;Shadow Bolt
22678;Furcht;Fear
22680;Prismatischen Drakoniden beschwören;Spawn Chromatic Drakonid
22681;Schattenblinzeln;Shadowblink
22682;Schattenflamme;Shadow Flame
22683;Onyxiaschuppenumhang;Onyxia Scale Cloak
22684;Onyxiaschuppenumhang;Onyxia Scale Cloak
22686;Dröhnendes Gebrüll;Bellowing Roar
22687;Schattenschleier;Veil of Shadow
22688;Baumgestalt;Tree Form
22689;Zerfleischen;Mangle
22691;Entwaffnen;Disarm
22692;Versteinern;Petrify
22693;Haut festigen;Harden Skin
22694;Apo Mekhanes Theos;Apo Mekhanes Theos
22695;Nachwachsen;Regrowth
22696;Dornen;Thorns
22699;Inferno;Infernal Flames
22700;Feldreparaturbot 74A;Field Repair Bot 74A
22703;Höllenbestie herbeirufen;Infernal Awakening
22704;Feldreparaturbot 74A;Field Repair Bot 74A
22709;Leerenblitz;Void Bolt
22710;Vergrößern;Enlarge
22711;Schattenhauthandschuhe;Shadowskin Gloves
22713;Flammenpuffer;Flame Buffet
22714;Hydroling beschwören;Summon Hydroling
22715;Hydrostrahl;Hydrojet
22717;Schwarzes Schlachtross;Black War Steed
22718;Schwarzer Kriegskodo;Black War Kodo
22719;Schwarzer Schlachtenschreiter;Black Battlestrider
22720;Schwarzer Kriegswidder;Black War Ram
22721;Schwarzer Kriegsraptor;Black War Raptor
22722;Rotes Skelettschlachtross;Red Skeletal Warhorse
22723;Schwarzer Kriegstiger;Black War Tiger
22724;Schwarzer Kriegswolf;Black War Wolf
22725;Kernrüstungsset;Core Armor Kit
22727;Kernrüstungsset;Core Armor Kit
22729;Verjüngungstrank;Rejuvenation Potion
22730;Erhöhte Intelligenz;Increased Intellect
22731;Essen;Food
22732;Erheblicher Verjüngungstrank;Major Rejuvenation Potion
22734;Trinken;Drink
22735;Geist von Runn Tum;Spirit of Runn Tum
22736;Ogeranzug der Gordok;Gordok Ogre Suit
22737;Ogeranzug der Gordok;Gordok Ogre Suit
22738;Verringerte Entwaffnungsdauer;Disarm Duration Reduction
22739;Goblindrachenwerfer;Goblin Dragon Gun
22741;Goblindrachenwerfer;Goblin Dragon Gun
22742;Superschrumpfstrahl;Super Shrink Ray
22743;Band der Seelen;Ribbon of Souls
22744;Eisketten;Chains of Ice
22745;Eisketten;Chains of Ice
22746;Kältekegel;Cone of Cold
22747;Zauberschaden erhöhen 30;Increase Spell Dam 30
22748;Heilung erhöhen 55;Increase Healing 55
22749;Waffe - Zaubermacht;Enchant Weapon - Spellpower
22750;Waffe - Heilkraft;Enchant Weapon - Healing Power
22751;Blutrausch der Frostwölfe;Fury of the Frostwolf
22752;Fiebernde Erschöpfung;Fevered Exhaustion
22756;Elementarwetzstein;Elemental Sharpening Stone
22757;Elementarwetzstein;Elemental Sharpening Stone
22759;Flimmerkernwickeltücher;Flarecore Wraps
22761;Runn Tum Knolle Surprise;Runn Tum Tuber Surprise
22766;Schleichen;Sneak
22767;Verbesserter Widerstand gegen Wurzelzauber 01;Increased Root Resist 01
22778;Verringerte Wutkosten 'Kniesehne';Hamstring Rage Reduction
22779;Biznicks 247x128 treffsicheres Zielfernrohr;Biznicks 247x128 Accurascope
22781;Dornling;Thornling
22786;Irritierende Sporen;Irritating Spores
22789;Grüner Gordokgrog;Gordok Green Grog
22790;Kreegs Hauwegstarkbier;Kreeg's Stout Beatdown
22792;Dornling pflanzen;Plant Thornling
22793;Biznicks 247x128 treffsicheres Zielfernrohr;Biznicks 247x128 Accurascope
22795;Kernscharfschützengewehr;Core Marksman Rifle
22797;Machtreaktive Scheibe;Force Reactive Disk
22799;König der Gordok;King of the Gordok
22800;Wucherwurzeln;Entangling Roots
22801;Geschwindigkeit des Geisterwolfs;Ghost Wolf Speed
22802;Erstickende Sporen;Choking Spores
22804;Schamane Krit. Trefferchance für 'Schock' erhöht;Shaman Shock Crit Bonus
22807;Verbesserte Wasseratmung;Greater Water Breathing
22808;Elixier der verbesserten Wasseratmung;Elixir of Greater Water Breathing
22810;Öffnen;Opening - No Text
22812;Baumrinde;Barkskin
22813;Ogeranzug der Gordok;Gordok Ogre Suit
22814;Ogeranzug der Gordok;Gordok Ogre Suit
22815;Ogeranzug der Gordok;Gordok Ogre Suit
22816;Ogeranzug der Gordok;Gordok Ogre Suit
22817;Fengus' Wildheit;Fengus' Ferocity
22818;Mol'dars Mut;Mol'dar's Moxie
22820;Slip'kiks Grips;Slip'kik's Savvy
22822;Sternensplitter;Starshards
22823;Sternensplitter;Starshards
22825;Kadaverwurm beschwören;Summon Cadaverous Worm
22833;Fusel speien;Booze Spit
22835;Trunkene Wut;Drunken Rage
22836;Elementartöter;Elemental Slaying 36
22838;Alterac Ram Aura Dummy Dispel DND;Alterac Ram Aura Dummy Dispel DND
22840;Arkanum der Schnelligkeit;Arcanum of Rapidity
22842;Rasende Regeneration;Frenzied Regeneration
22844;Arkanum des Fokus;Arcanum of Focus
22846;Arkanum des Schutzes;Arcanum of Protection
22848;Machtreaktive Scheibe Visual;Force Reactive Disk Visual
22849;Untotenzauberschaden erhöhen 35;Increase Spell Dam Undead 35
22850;Refugium;Sanctuary
22852;Blockwert 45;Block Value 45
22854;Schaden des Jägertiers erhöht;Increased Hunter Pet Damage
22855;Erhöhter Wichtel-Feuerblitzschaden;Increased Imp Firebolt Damage
22856;Eisiges Schloss;Ice Lock
22857;Gegenschlag;Retaliation
22858;Gegenschlag;Retaliation
22859;Tödliches Spalten;Mortal Cleave
22860;Häscher rufen;Call Reavers
22863;Geschwindigkeit;Speed
22864;Feldreparaturbot 74A;Field Repair Bot 74A
22865;Verdammniswache beschwören;Summon Doomguard
22866;Gürtel des Erzmagiers;Belt of the Archmage
22867;Teufelsstoffhandschuhe;Felcloth Gloves
22868;Infernohandschuhe;Inferno Gloves
22869;Mondstoffhandschuhe;Mooncloth Gloves
22870;Schutzumhang der Verteidigung;Cloak of Warding
22876;Netherwandler beschwören;Summon Netherwalker
22877;Einstimmung auf den Kern;Attunement to the Core
22878;Schattenblitzsalve;Shadow Bolt Volley
22883;Heilung;Heal
22884;Psychischer Schrei;Psychic Scream
22885;Erdschock;Earth Shock
22886;Berserkeransturm;Berserker Charge
22887;Werfen;Throw
22888;Schlachtruf der Drachentöter;Rallying Cry of the Dragonslayer
22890;Gruppenkontrolle aufheben;Undo Crowd Control
22891;Schurken-Gruppenkontrolle aufheben;Undo Crowd Control Rogue
22893;Arkanschlag;Arcane Blast
22899;Auge von Immol'thar;Eye of Immol'thar
22900;Körpertausch;Body Switch
22901;Körpertausch;Body Switch
22902;Mondstoffrobe;Mooncloth Robe
22905;Unbefeuerte Klinge platzieren;Place Unfired Blade
22906;Ramme Klinge in Onyxia;Plunging Blade into Onyxia
22907;Schießen;Shoot
22908;Salve;Volley
22909;Auge von Immol'thar;Eye of Immol'thar
22910;Feuerbrandfalle;Immolation Trap
22911;Sturmangriff;Charge
22912;Blockwert 36;Block Value 36
22914;Erschütternder Schuss;Concussive Shot
22915;Verbesserter erschütternder Schuss;Improved Concussive Shot
22916;Aufwärtshaken;Uppercut
22917;Schattengestalt;Shadowform
22919;Gedankenschinden;Mind Flay
22920;Arkanschlag;Arcane Blast
22921;Gurt der Einsicht;Girdle of Insight
22922;Mungostiefel;Mongoose Boots
22923;Armschienen der schnellen Flucht;Swift Flight Bracers
22924;Greifende Ranken;Grasping Vines
22926;Chromatischer Umhang;Chromatic Cloak
22927;Balg der Wildnis;Hide of the Wild
22928;Unbeständiger Umhang;Shifting Cloak
22935;Gepflanzt;Planted
22936;Manabrand;Mana Burn
22937;Giftblitz;Poison Bolt
22938;Arkane Explosion;Arcane Explosion
22939;Manaeruption beschwören;Summon Mana Bursts
22940;Arkanschlag;Arcane Blast
22945;Gabelblitzschlag;Forked Lightning
22946;Blitzschlagwolke;Lightning Cloud
22947;Manabrand;Mana Burn
22948;Sporenwolke;Spore Cloud
22949;Teufelsrankensplitter versiegeln;Seal Felvine Shard
22950;Portal von Immol'thar;Portal of Immol'thar
22951;Spieler beschwören;Summon Player
