AchievementId;NameDE;NameEN;DescriptionDE;DescriptionEN;CategoryId;SpellId
5467;Den Ofen auf „Kataklysmisch“ vorheizen;Set the Oven to "Cataclysmic";Kocht 5.000 Gerichte von Cataclysm.;Cook 5,000 Cataclysm cooking recipes.;3180
5470;Ausgräberkönig;Diggerest;Findet 100 einzigartige gewöhnliche Artefakte.;Find 100 unique common artifacts.;4998
5541;5000 Eroberungspunkte;5000 Conquest Points;Verdient 5000 Eroberungspunkte;Earn 5000 Conquest Points;3387
5733;Siege über Erudax (Heroisch: Grim Batol);Erudax kills (Heroic Grim Batol);;;1
5770;Gilde - Heroisch: Zul'Gurub;Heroic: Zul'Gurub Guild Run;Bezwingt Jin'do den Götterbrecher in Zul'Gurub auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat Jin'do the Godbreaker in Zul'Gurub on Heroic difficulty while in a guild group.;5450
5860;Der "Unschlagbare"? Pterodactylus: GESCHLAGEN;The 'Unbeatable?' Pterodactyl: BEATEN.;Schließt die tägliche Quest "Geflügelte Wachsamkeit" auf dem Hyjal 10-mal ab.;Complete the Vigilance on Wings daily quest in Mount Hyjal 10 times.;1579
6006;Die Urahnen des Kataklysmus;Elders of Cataclysm;Ehrt die Urahnen der Gebiete, die vom Kataklysmus freigelegt wurden.;Honor the Elders which are located in zones opened by the cataclysm.;2218
6025;Man hat mir ein Pony versprochen;I Was Promised a Pony;Reitet ein Dunkelmond-Pony.;Ride a Darkmoon Pony.;1176
6193;Stufe 90;Level 90;Erreicht Stufe 90.;Reach level 90.;6218
6541;Meister der Lehren von Pandaria;Loremaster of Pandaria;Schließt die unten aufgelisteten Questerfolge von Pandaria ab.;Complete the Pandaria quest achievements listed below.;6450
6578;Profigruppe;Pro Pet Group;Bringt 15 Haustiere auf Stufe 25.;Raise 15 pets to level 25.;6724
6598;Großmeister der Haustierraufbolde;Grand Master Pet Brawler;Gewinnt 1000 Haustierkämpfe gegen andere Spieler.;Win 1000 PvP pet battles.;6638
6679;Erste Bezwinger von Großkaiserin Shek'zeer des Realms!;Realm First! Grand Empress Shek'zeer;Erste Gilde auf dem Realm, die Großkaiserin Shek'zeer im Herzen der Angst in einer Gildengruppe auf dem Schwierigkeitsgrad 'Heroisch' bezwungen hat.;First guild on the realm to defeat Grand Empress Shek'zeer in Heart of Fear on Heroic difficulty while in a guild group.;6302
6716;Der Biss in den Saurokapfel;Between a Saurok and a Hard Place;Entdeckt jedes der Saurokgeschichtsobjekte in Pandaria.;Discover each of the Saurok lore objects in Pandaria.;6488
6721;Heroisch: Gara'jal der Geisterbinder;Heroic: Gara'jal the Spiritbinder;Bezwingt Gara'jal den Geisterbinder im Mogu'shangewölbe auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Gara'jal the Spiritbinder in Mogu'shan Vaults on Heroic difficulty.;6330
6760;Heroisch: Die Scharlachroten Hallen;Heroic: Scarlet Halls;Bezwingt Flammenwirker Koegler in den Scharlachroten Hallen auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Flameweaver Koegler in Scarlet Halls on Heroic Difficulty.;2792
6784;Siege über Flammenwirker Koegler (Scharlachrote Hallen, Heroisch);Flameweaver Koegler kills (Heroic Scarlet Halls);;;1
6786;Siege über Flammenwirker Koegler (Scharlachrote Hallen);Flameweaver Koegler kills (Scarlet Halls);;;1
6835;Schaffe, schaffe, Häusle baue;Working For a Living;Erlangt 600 Fertigkeitspunkte in zwei Hauptberufen.;Obtain 600 skill points in two primary professions.;162
6899;Moghu'shanpalast: Bronze;Mogu'shan Palace: Bronze;Schließt den Herausforderungsmodus des Mogu'shanpalastes mit einer Wertung von 'Bronze' oder besser ab.;Complete the Mogu'shan Palace Challenge Mode with a rating of Bronze or better.;7958
6981;Meister des Tempels von Katmogu;Master of Temple of Kotmogu;Schließt die unten aufgelisteten Erfolge des Tempels von Katmogu ab.;Complete the Temple of Kotmogu achievements listed below.;6304
7103;Gier ist gut;Greed is Good;Erhaltet in der Silberbruchmine gleichzeitig die Stärkungszauber 'Berserker' und 'Wiederherstellung'.;Gain both the Berserking and Restoration buffs at the same time in Silvershard Mines.;4327
7302;Meister des Topfes;Master of the Pot;Erlangt 600 Fertigkeitspunkte im Weg des Topfes.;Obtain 600 skill points in the Way of the Pot.;1467
7413;Die Scharlachroten Hallen;Scarlet Halls;Bezwingt Flammenwirker Koegler in den Scharlachroten Hallen.;Defeat Flameweaver Koegler in Scarlet Halls.;2792
7434;Gilde - Die Scharlachroten Hallen;Scarlet Halls Guild Run;Bezwingt Flammenwirker Koegler in den Scharlachroten Hallen, während Ihr in einer Gildengruppe seid.;Defeat Flameweaver Koegler in Scarlet Halls while in a guild group.;2792
7498;Die Zähmung der freien Natur;Taming the Great Outdoors;Bezwingt 15 Meistertierzähmer.;Defeat 15 master pet tamers.;6634
7501;Ganz schön viel Tierfutter;That's a Lot of Pet Food;Sammelt 400 einzigartige Haustiere.;Collect 400 unique pets.;1522
7948;Die erste Regel der Kampfgilde lautet...;The First Rule of Brawler's Guild;Werdet zu einem Grubenkampf in der Shlae'gararena im Tal der Ehre in Orgrimmar eingeladen.;Get invited to brawl at Brawl'gar Arena in The Valley of Honor in Orgrimmar.;232
7988;Ein wenig Geduld;A Little Patience;Schließt das Szenario Ein wenig Geduld ab.;Complete the scenario, A Little Patience.;3289
8138;Gilde: Oondasta;Oondasta Guild Run;Bezwingt Oondasta auf der Insel der Riesen, während Ihr Euch in einer Schlachtzugsgruppe mit mindestens 8 Gildenmitgliedern befindet.;Defeat Oondasta on the Isle of Giants while in a raid with at least 8 guild members.;7110
8360;Meister der Tiefenwindschlucht;Master of Deepwind Gorge;Schließt die unten aufgelisteten Erfolge der Tiefenwindschlucht ab.;Complete the Deepwind Gorge achievements listed below.;8283
8502;Feuerprobe: Endloser Schutz (Welle 10);Proving Yourself: Endless Tank (Wave 10);Schließt Welle 10 der Feuerprobe: Grundlagen - Schutz (Endlos) erfolgreich ab.;Successfully complete Wave 10 of the Basic Tank (Endless) trial at the Proving Grounds.;6262
8681;Tode in der Tiefenwindschlucht;Deaths in Deepwind Gorge;Tode in der Tiefenwindschlucht;Deaths in Deepwind Gorge;1
38;Der Gipfel der Sturmgipfel;The Summit of Storm Peaks;Schließt 100 Quests der Sturmgipfel ab.;Complete 100 quests in Storm Peaks.;3405
54;Schlachten im Auge des Sturms;Eye of the Storm battles;Schlachten im Auge des Sturms;Eye of the Storm battles;1
58;Tode durch Drek'Thar;Deaths from Drek'Thar;Tode durch Drek'Thar;Deaths from Drek'Thar;1
162;War doch kinderleicht *hust*;We Had It All Along *cough*;Gewinnt im Arathibecken mit einem Vorsprung von 50 Punkten oder weniger.;Win Arathi Basin by 50 points or less.;1876
220;Sturmlanzenperfektion;Stormpike Perfection;Gewinnt im Alteractal ohne einen Turm oder Hauptmann zu verlieren. Ihr müsst auch sämtliche Türme der Horde kontrollieren.;Win Alterac Valley without losing a tower or captain. You must also control all of the Horde's towers.;2897
233;Blutrünstiger Berserker;Bloodthirsty Berserker;Erringt einen Todesstoß, während Ihr im Auge des Sturms unter dem Stärkungszauber Berserker steht.;Get a killing blow while under the effects of the berserker buff in Eye of the Storm.;38
291;Kopfschmuck;Check Your Head;Benutzt gewichtige Kürbislaternen, um Kürbisköpfe auf jedes der unten aufgelisteten Völker zu setzen.;Use Weighted Jack-o'-Lanterns to put pumpkin heads on each of the races listed below.;2528
303;Hab' ein Fass, jetzt will ich reisen;Have Keg, Will Travel;Erhaltet ein Braufestreittier, oder verwandelt Euer Reittier in eines, indem Ihr Braufesthopfen verwendet.;Obtain a Brewfest mount, or transform yours into one using Brewfest Hops.;354
306;Meisterangler von Azeroth;Master Angler of Azeroth;Erringt den ersten, zweiten oder dritten Platz beim Angelwettbewerb in der Beutebucht.;Win first, second, or third place in the Booty Bay fishing contest.;577
403;Dreierbande: 1.750;Three's Company: 1750;Erreicht eine persönliche Wertung von 1.750 in der 3vs3-Sparte der Arena.;Earn a 1750 personal rating in the 3v3 bracket of the arena.;3049
483;Die Violette Festung;The Violet Hold;Bezwingt Cyanigosa in der Violetten Festung.;Defeat Cyanigosa in The Violet Hold.;3235
568;Das Militärviertel (10 Spieler);The Military Quarter (10 player);Bezwingt die Bosse im Militärviertel von Naxxramas im 10-Spieler-Modus.;Defeat the bosses of The Military Quarter of Naxxramas in 10 player mode.;2639
637;Das Scharlachrote Kloster;Scarlet Monastery;Bezwingt Hochinquisitorin Weißsträhne im Scharlachroten Kloster.;Defeat High Inquisitor Whitemane in Scarlet Monastery.;121
656;Die Dampfkammer;The Steamvault;Bezwingt den Kriegsherrn Kalithresh.;Defeat Warlord Kalithresh.;3657
712;Vorhut des Kriegshymnenklans;Warsong Outrider;Erreicht einen ehrfürchtigen Ruf bei der Vorhut des Kriegshymnenklans.;Gain exalted reputation with the Warsong Outriders.;282
730;Außergewöhnliche Fähigkeiten;Skills to Pay the Bills;Erlangt 450 Fertigkeitspunkte im Angeln, Kochen und in Erster Hilfe.;Obtain 450 skill points in Fishing, First Aid, and Cooking.;1657
778;Erkundet den Dämmerwald;Explore Duskwood;Erkundet den Dämmerwald und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Duskwood, revealing the covered areas of the world map.;3533
847;Erkundet das Steinkrallengebirge;Explore Stonetalon Mountains;Erkundet das Steinkrallengebirge und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Stonetalon Mountains, revealing the covered areas of the world map.;3578
900;Der Zar von Sporeggar;The Czar of Sporeggar;Erreicht bei den Sporeggar den Status ehrfürchtig.;Earn Exalted status with Sporeggar.;2920
912;Die Urahnen der Östlichen Königreiche;Elders of Eastern Kingdoms;Ehrt die Urahnen, die sich in den Östlichen Königreichen befinden.;Honor the Elders which are located in Eastern Kingdoms;2218
975;200 tägliche Quests abgeschlossen;200 Daily Quests Complete;Schließt 200 tägliche Quests ab.;Complete 200 daily quests.;3426
1012;Die Winde des Nordens;The Winds of the North;Erreicht einen ehrfürchtigen Ruf beim Vorposten der Allianz.;Gain Exalted reputation with the Alliance Vanguard.;2413
1077;Siege über Kriegsherr Kalithresh (Dampfkessel);Warlord Kalithresh kills (The Steamvault);Siege über Kriegsherr Kalithresh (Dampfkessel);Warlord Kalithresh kills (The Steamvault);1647
1093;Siege über Hochinquisitorin Weißsträhne (Das Scharlachrote Kloster);High Inquisitor Whitemane kills (Scarlet Monastery);;;2792
1114;Ehrenhafte Siege im Arathibecken;Arathi Basin Honorable Kills;Ehrenhafte Siege im Arathibecken;Arathi Basin Honorable Kills;1
1146;Für Reisen ausgegebenes Gold;Gold spent on travel;Für Reisen ausgegebenes Gold;Gold spent on travel;1
1195;Schatten des Verräters;Shadow of the Betrayer;Schließt 90 Quests im Schattenmondtal ab.;Complete 90 quests in Shadowmoon Valley.;3584
1235;Siege über Cyanigosa (Violette Festung);Cyanigosa kills (The Violet Hold);Siege über Cyanigosa (Violette Festung);Cyanigosa kills (The Violet Hold);1955
1284;Dungeonmeister der Scherbenwelt;Outland Dungeonmaster;Schließt die unten aufgelisteten „Burning Crusade“-Dungeonerfolge ab.;Complete the Burning Crusade dungeon achievements listed below.;1948
1303;Am häufigsten verbrauchtes Elixier;Elixir consumed most;Am häufigsten verbrauchtes Elixier;Elixir consumed most;1
1456;Fische und andere geangelte Dinge;Fish and other things caught;Fische und andere geangelte Dinge;Fish and other things caught;1
1496;Todesstöße im Arathibecken;Arathi Basin Killing Blows;Todesstöße im Arathibecken;Arathi Basin Killing Blows;1
1538;Höchste Kräuterkundefertigkeit;Highest Herbalism skill;Höchste Kräuterkundefertigkeit;Highest Herbalism skill;1
1547;Kämpfe in der Kanalisation von Dalaran;Dalaran Sewers matches;Kämpfe in der Kanalisation von Dalaran;Dalaran Sewers matches;4
1686;Brüderliche Weihnacht;Bros. Before Ho Ho Ho's;Wendet während des Winterhauchfests einen Mistelzweig auf die Allianz-„Brüder“ an.;Use Mistletoe on the Alliance "Brothers" during the Feast of Winter Veil.;1793
1697;Einfach verehrungswürdig;Nation of Adoration;Schließt die tägliche 'Glücksbringerarmreife'-Quest für jede Hauptstadt ab.;Complete the Lovely Charm Bracelet daily quest for each Alliance capital.;3192
1722;Archavon der Steinwächter (10 Spieler);Archavon the Stone Watcher (10 player);Bezwingt Archavon den Steinwächter im 10-Spieler-Modus.;Defeat Archavon the Stone Watcher in 10 player mode.;2351
1763;Artillerieveteran;Artillery Veteran;Zerstört 100 Fahrzeuge mittels eines Geschützes.;Destroy 100 vehicles using a turret.;2244
1771;Verschiedene 10-Spieler-Bosse in Wrath of the Lich King getötet;Lich King 10-player different bosses defeated;Verschiedene 10-Spieler-Bosse in Nordend getötet;Lich King 10-player different bosses killed;1
2257;Gnadenloser Spürhund;Frostbitten;Tötet jede der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen von Nordend.;Kill all of the extremely rare and hard to find Northrend creatures listed below.;3638
2422;Von Hasen und Häschen;Shake Your Bunny-Maker;Benutzt Frühlingsblumen, um weiblichen Charakteren auf Stufe 18 oder höher Hasenohren aufzusetzen.;Use Spring Flowers to place rabbit ears upon females of at least 18th level.;1216
2779;Champion von Gnomeregan;Champion of Gnomeregan;Erhaltet das Recht, die Gnomeregangnome beim Argentumturnier zu vertreten.;Earn the right to represent the Gnomeregan Exiles in the Argent Tournament.;3799
3478;Pilger;Pilgrim;Schließt die unten aufgeführten Pilgerfreuden-Erfolge ab.;Complete the Pilgrim's Bounty achievements listed below.;3936
3582;Zeit für Terokkar-Truthahn;Terokkar Turkey Time;Bezwingt Klauenkönig Ikiss, während Ihr einen Pilgerhut und entweder ein Pilgerkleid, eine Pilgerrobe oder ein Pilgergewand tragt.;Defeat Talon King Ikiss while wearing a Pilgrim's Hat and either a Pilgrim's Dress, Robe, or Attire.;3631
3850;Niedergemäht;Mowed Down;Vernichtet 10 Fahrzeuge und 100 Spieler mit einem Geschütz auf der Insel der Eroberung.;In Isle of Conquest, destroy 10 vehicles and 100 players with turrets.;3435
4841;Hallen des Ursprungs;Halls of Origination;Bezwingt Rajh in den Hallen des Ursprungs.;Defeat Rajh in Halls of Origination.;4641
4854;Ich hielt es in meinen Händen;I Had It in My Hand;Findet ein rares Artefakt.;Find a rare artifact.;4728
4906;Quests im Nördlichen Schlingendorntal;Northern Stranglethorn Quests;Schließt 50 Quests im Nördlichen Schlingendorntal ab.;Complete 50 quests in Northern Stranglethorn.;3568
4948;Für harte Zeiten sparen;Saving for a Rainy Day;Plündert 200.000 Gold von Kreaturen.;Loot 200,000 gold from creatures.;2802
4979;Quests in Feralas;Feralas Quests;Schließt 45 Quests in Feralas ab.;Complete 45 quests in Feralas.;3539
5001;Erster Stufe-85-Paladin des Realms!;Realm First! Level 85 Paladin;Erster Paladin des Realms, der Stufe 85 erreicht hat.;First paladin on the realm to achieve level 85.;25
5046;Gilde: Das Scharlachrote Kloster;Scarlet Monastery Guild Run;Bezwingt Hochinquisitorin Weißsträhne im Scharlachroten Kloster, während Ihr in einer Gildengruppe seid.;Defeat High Inquisitor Whitemane in Scarlet Monastery while in a guild group.;121
5077;Gilde - Heroisch: Dampfkammer;Heroic: The Steamvault Guild Run;Bezwingt Kriegsherr Kalithresh auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid;Defeat Warlord Kalithresh on Heroic Difficulty while in a guild group.;3657
5105;Gilde - Heroisch: Turm Utgarde;Heroic: Utgarde Pinnacle Guild Run;Bezwingt König Ymiron auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat King Ymiron on Heroic Difficulty while in a guild group.;3246
5117;Heroisch: Valiona und Theralion;Heroic: Valiona and Theralion;Bezwingt Valiona und Theralion in der Bastion des Zwielichts auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Valiona and Theralion in the Bastion of Twilight on Heroic Difficulty.;5087
5128;Klassische Schlachtfelder;Classic Battles;Erreicht bei den unten aufgelisteten klassischen Schlachtfeldern einen ehrfürchtigen Ruf.;Earn Exalted reputation with the classic battlegrounds listed below.;5235
5178;Worgenschlächter;Worgen Slayer;Erringt einen ehrenhaften Sieg über je einen Vertreter der unten aufgelisteten Worgenklassen mit der Stufe 85 oder höher.;Get an honorable kill on a level 85 or greater Worgen of each of the classes listed below.;5212
5229;Orcjäger;Drag a Maw;Tötet 5 Orcs in einer einzigen Schlacht auf den Zwillingsgipfeln.;Kill 5 Orcs in a single Twin Peaks battle.;1662
5255;Souverän *hust*;Jugger Not;Gewinnt eine Schlacht um Gilneas mit 100 Punkten Vorsprung oder weniger.;Win the Battle for Gilneas by 100 points or less.;499
5324;Im Dienste der Horde;In Service of the Horde;Gewinnt 25 gewertete Schlachtfelder.;Win 25 rated battlegrounds.;1703
5374;45 Ehrfürchtige Fraktionen;45 Exalted Reputations;Erreicht bei 45 Fraktionen einen ehrfürchtigen Ruf.;Raise 45 reputations to Exalted.;3602
5437;Gildenkriegsfürsten;Guild Warlords;Erlangt mit jeder der unten angegebenen Klassen den Titel 'Kriegsfürst(in)'.;Earn the Warlord title on all of the classes below.;3356
5466;Zeit, ein Restaurant zu eröffnen;Time to Open a Restaurant;Kocht 10.000 Gerichte von Cataclysm.;Cook 10,000 Cataclysm cooking recipes.;5138
5483;Der große Sprung;Bounce;Bleibt im Rauschenden Hain auf dem Hyjal für 20 Sprünge am Stück auf dem Trampolin.;Stay on the trampoline in the Whistling Grove in Mount Hyjal for 20 consecutive bounces.;3768
5540;25.000 Eroberungspunkte;25,000 Conquest Points;Verdient 25.000 Eroberungspunkte;Earn 25,000 Conquest Points;3387
5734;Siege über Rajh (Hallen des Ursprungs);Rajh kills (Halls of Origination);;;1
