itemid;iconname
33971;INV_Misc_QirajiCrystal_02
33972;INV_Misc_QirajiCrystal_01
33973;INV_Misc_Eye_01
33977;
33980;INV_Chest_Cloth_31
33982;INV_Bracer_19
33983;INV_Chest_Plate16
33984;INV_Gauntlets_10
33986;INV_Pants_04
33989;INV_Boots_Plate_04
33990;INV_Belt_09
33991;INV_Weapon_Shortblade_29
33992;INV_Weapon_ShortBlade_25
33994;INV_Sword_51
33998;INV_Helmet_67
33999;INV_Helmet_68
34005;
34006;
34007;
34008;INV_Boots_08
34009;
34011;INV_Belt_13
34012;INV_Bracer_07
34013;INV_Gauntlets_19
34014;INV_Chest_Leather_01
34015;INV_Boots_05
34016;INV_Gauntlets_25
34018;INV_Shoulder_03
34020;INV_Shoulder_03
34021;INV_Shoulder_03
34022;INV_Shoulder_19
34026;
34027;
34029;INV_Helmet_49
34031;INV_Pants_Mail_04
34032;
34033;
34034;INV_Jewelry_Necklace_22
34035;INV_Misc_MonsterScales_09
34036;INV_Misc_MonsterScales_12
34037;INV_Shoulder_03
34038;INV_Chest_Cloth_03
34039;INV_Pants_08
34041;INV_Gauntlets_14
34043;INV_Boots_07
34044;INV_Boots_07
34045;INV_Bracer_09
34046;INV_Belt_22
34047;INV_Chest_Cloth_03
34048;INV_Shoulder_02
34049;INV_Pants_08
34050;Ability_Hunter_Pet_Gorilla
34051;INV_Gauntlets_14
34052;INV_Bracer_09
34053;INV_Belt_22
34055;INV_Boots_07
34056;INV_Shoulder_03
34057;INV_Helmet_24
34058;INV_Shoulder_02
34059;INV_Misc_Food_DimSum
34061;INV_Chest_Cloth_12
34063;INV_Chest_Cloth_10
34067;INV_Shoulder_29
34068;
34069;
34071;
34077;INV_Shoulder_03
34078;INV_Belt_14
34079;INV_Bracer_16
34081;INV_Chest_Chain_11
34082;INV_Gauntlets_11
34083;INV_Boots_Plate_06
34084;INV_Pants_03
34086;INV_Chest_Leather_08
34087;INV_Chest_Leather_08
34088;
34089;
34091;INV_Shoulder_10
34093;INV_Chest_Cloth_57
34094;INV_Chest_Cloth_58
34095;INV_Chest_Cloth_59
34096;INV_Chest_Cloth_56
34101;INV_Shield_04
34102;INV_Weapon_Bow_05
34103;
34104;INV_Misc_ElvenCoins
34105;INV_Weapon_ShortBlade_02
34106;INV_Sword_10
34107;INV_Weapon_Rifle_03
34109;INV_Hammer_05
34110;INV_Shield_10
34111;INV_Weapon_ShortBlade_18
34112;INV_Sword_28
34114;INV_Staff_13
34116;INV_Weapon_Rifle_03
34118;
34119;
34120;
34121;INV_Misc_EngGizmos_03
34122;
34123;
34124;
34125;
34126;
34127;INV_Shield_09
34128;INV_Axe_01
34129;
34130;
34131;
34132;INV_Misc_AhnQirajTrinket_05
34133;INV_Axe_04
34134;INV_Staff_20
34135;INV_Staff_20
34136;INV_QirajIdol_Amber
34137;INV_Shield_23
34138;INV_QirajIdol_Alabaster
34139;INV_Weapon_Rifle_11
34140;INV_QirajIdol_Azure
34142;INV_Weapon_Shortblade_35
34143;INV_QirajIdol_Death
34144;INV_QirajIdol_Life
34145;INV_QirajIdol_Night
34146;INV_QirajIdol_Rebirth
34147;INV_QirajIdol_Strife
34148;INV_QirajIdol_Sage
34149;INV_QirajIdol_War
34150;INV_QirajIdol_Sun
34151;INV_QirajIdol_Jasper
34152;INV_QirajIdol_Obsidian
34153;INV_QirajIdol_Onyx
34154;INV_QirajIdol_Vermillion
34155;INV_Scarab_Bone
34156;INV_Scarab_Bronze
34157;INV_Scarab_Clay
34158;INV_Scarab_Crystal
34159;INV_Scarab_Gold
34160;INV_Scarab_Bone
34161;INV_Scarab_Silver
34162;INV_Scarab_Stone
34164;INV_Qiraj_BindingsCommand
34165;INV_Gauntlets_31
34166;INV_Qiraj_BindingsDominance
34167;INV_Qiraj_RingCeremonial
34168;INV_Qiraj_RingMagisterial
34169;INV_Qiraj_DrapeMartial
34170;INV_Qiraj_HiltSpiked
34171;INV_Qiraj_HiltOrnate
34172;INV_Qiraj_OuroHide
34173;INV_Qiraj_SkinSandworm
34174;INV_Qiraj_CarapaceOldGod
34175;INV_Qiraj_HuskOldGod
34176;INV_Belt_31
34177;INV_Misc_SymbolofKings_01
34178;INV_AXE_26
34179;INV_Misc_Cape_02
34181;INV_Bracer_18
34183;INV_Gauntlets_17
34184;INV_Belt_26
34185;INV_Bracer_19
34186;INV_Bracer_14
34187;INV_Bracer_11
34188;INV_Misc_Rune_05
34189;INV_Jewelry_Ring_AhnQiraj_06
34190;INV_Wand_10
34191;INV_Belt_31
34193;INV_Gauntlets_28
34195;INV_Boots_Cloth_05
34196;INV_Bracer_13
34197;INV_Bracer_13
34198;INV_Wand_06
34199;INV_Bracer_13
34202;INV_Belt_34
34203;INV_Belt_32
34204;INV_Jewelry_Necklace_AhnQiraj_01
34205;INV_Belt_11
34206;INV_Shield_24
34207;INV_Bracer_13
34208;INV_Boots_Chain_08
34210;INV_Boots_04
34214;INV_Helmet_51
34215;INV_Helmet_71
34217;INV_Helmet_69
34218;INV_Helmet_70
34222;INV_Helmet_73
34223;INV_Weapon_Bow_14
34226;INV_Gauntlets_17
34227;INV_Bracer_02
34228;INV_QirajIdol_Lambent
34230;INV_Gauntlets_17
34231;INV_Misc_Cape_01
34233;INV_Helmet_24
34235;INV_Gauntlets_26
34236;INV_Gauntlets_26
34237;INV_Misc_AhnQirajTrinket_06
34238;INV_Pants_Mail_11
34239;INV_Misc_Cape_20
34240;INV_Boots_Cloth_07
34241;INV_Belt_20
34242;INV_Boots_Chain_02
34243;INV_Shoulder_01
34244;INV_Belt_17
34245;INV_Shoulder_01
34247;INV_Boots_Cloth_05
34248;INV_Boots_Cloth_04
34249;INV_Shoulder_19
34250;INV_Weapon_Halberd_AhnQiraj
34252;INV_Shoulder_29
34253;INV_Shoulder_34
34254;INV_Shoulder_32
34255;INV_Shoulder_33
34256;INV_Shoulder_35
34257;INV_Shoulder_35
34258;INV_Shoulder_37
34259;INV_Boots_04
34260;INV_Gauntlets_19
34261;INV_Misc_AhnQirajTrinket_03
34263;INV_Boots_Cloth_07
34265;
34266;INV_Pants_Mail_10
34267;INV_Chest_Plate09
34268;INV_Chest_Plate09
34269;INV_Boots_Plate_07
34270;INV_Chest_Cloth_23
34271;INV_Misc_MissileSmallCluster_Blue
34272;INV_Misc_MissileSmallCluster_Green
34273;INV_Misc_MissileSmallCluster_Purple
34274;INV_Jewelry_Necklace_AhnQiraj_02
34275;INV_Misc_MissileSmallCluster_Red
34276;INV_Misc_MissileSmallCluster_White
34277;INV_Misc_MissileSmallCluster_Yellow
34278;INV_Shoulder_30
34279;INV_Misc_MissileSmall_Blue
34280;INV_Misc_MissileSmall_Green
34281;INV_Misc_MissileSmall_Red
34282;INV_Misc_MissileSmall_Purple
34283;INV_Misc_MissileSmall_White
34284;INV_Misc_MissileSmall_Yellow
34285;INV_Misc_MissileLarge_Blue
34286;INV_Misc_MissileLarge_Green
34287;INV_Misc_MissileLarge_Purple
34288;INV_QirajIdol_War
34289;INV_Misc_MissileLarge_Red
34290;INV_Misc_MissileLarge_White
34291;INV_Misc_MissileLarge_Yellow
34292;INV_Pants_Plate_11
34294;INV_Chest_Cloth_26
34295;INV_Gauntlets_17
34296;INV_Misc_MonsterClaw_03
34298;INV_Gauntlets_31
34299;INV_Belt_15
34302;INV_Pants_Cloth_02
34303;INV_Jewelry_Necklace_AhnQiraj_04
34304;INV_Sword_56
34305;INV_Chest_Cloth_45
34306;INV_Gauntlets_21
34310;INV_Shoulder_29
34312;INV_Shoulder_28
34314;INV_Shoulder_02
34315;INV_Boots_Plate_01
34317;INV_Gauntlets_23
34318;INV_Jewelry_Necklace_20
34319;INV_Gauntlets_11
34320;INV_Belt_18
34323;INV_Shoulder_05
34324;INV_Shoulder_07
34325;INV_Chest_Cloth_22
34326;INV_Pants_Leather_11
34329;INV_Misc_Cape_02
34331;INV_Mace_21
34332;INV_Boots_Plate_08
34333;INV_Boots_Chain_06
34334;INV_Boots_Plate_06
34335;INV_Bracer_12
34336;INV_Jewelry_Ring_AhnQiraj_02
34337;INV_Misc_Cape_10
34339;INV_Mace_24
34340;INV_Shirt_01
34341;
34342;INV_Scroll_05
34343;
34348;INV_Helmet_06
34351;INV_Helmet_06
34353;INV_Helmet_63
34354;INV_Misc_MissileLargeCluster_Blue
34356;INV_Misc_MissileLargeCluster_Green
34357;INV_Misc_MissileLargeCluster_Purple
34358;INV_Misc_MissileLargeCluster_Red
34359;INV_Misc_MissileLargeCluster_White
34360;INV_Misc_MissileLargeCluster_Yellow
34361;INV_Misc_LuckyMoneyEnvelope
34363;INV_Misc_Bomb_05
34364;INV_DiabloStone
34365;INV_Musket_02
34366;INV_Helmet_05
34367;INV_Helmet_05
34369;INV_Helmet_08
34370;INV_Helmet_06
34372;INV_Boots_01
34374;INV_Misc_TheGoldenCheep
34377;Ability_Hunter_Pet_Crab
34378;INV_Misc_Key_08
34382;INV_Jewelry_Ring_36
34383;INV_Crate_03
34389;INV_Cask_03
34390;INV_Misc_Coin_09
34391;INV_Staff_08
34392;INV_Belt_20
34393;INV_Boots_Chain_02
34394;INV_Belt_14
34395;INV_Boots_Plate_04
34399;INV_Wand_11
34400;INV_Chest_Plate05
34402;INV_Sword_56
34404;INV_Sword_53
34405;INV_Sword_53
34416;INV_Boots_Cloth_05
34419;INV_Shoulder_14
34420;INV_Chest_Plate08
34421;INV_Chest_Plate02
34427;INV_Banner_02
34429;INV_Banner_02
34430;INV_Banner_02
34431;INV_Potion_58
34432;Spell_Nature_SlowPoison
34456;INV_Chest_Cloth_59
34461;INV_Gauntlets_14
34463;INV_Gauntlets_19
34466;INV_Gauntlets_19
34467;INV_Gauntlets_11
34468;INV_Hammer_11
34469;INV_Chest_Cloth_48
34471;INV_Misc_AhnQirajTrinket_04
34474;INV_Hammer_04
34478;INV_Sword_32
34479;INV_Boots_Cloth_05
34480;INV_Axe_09
34482;INV_Shoulder_26
34483;INV_Chest_Plate02
34484;INV_Weapon_Rifle_10
34485;INV_Mace22
34486;INV_Helmet_72
34487;INV_Helmet_72
34488;INV_Box_Birdcage_01
34490;INV_Box_04
34491;INV_Belt_19
34492;INV_Potion_98
34493;INV_Potion_90
34495;INV_Helmet_20
34497;INV_Misc_Food_32
34498;INV_Drink_Waterskin_07
34500;INV_Misc_Bowl_01
34504;INV_Boots_Cloth_08
34505;INV_Gauntlets_26
34506;INV_Belt_09
34507;INV_Axe_34
34508;INV_ValentinesCard01
34509;INV_Bracer_15
34510;INV_Jewelry_Necklace_21
34511;
34512;INV_Weapon_Shortblade_33
34515;INV_Chest_Chain_17
34516;INV_Gauntlets_31
34518;INV_Chest_Chain_17
34519;INV_Chest_Plate03
34520;INV_Belt_11
34521;INV_Boots_Plate_03
34522;INV_Bracer_14
34523;INV_Gauntlets_19
34524;INV_Helmet_08
34525;INV_Pants_04
34526;INV_Shoulder_10
34533;INV_Shield_22
34534;INV_Axe_04
34535;INV_Ammo_Arrow_02
34536;INV_ValentineCologneBottle
34537;INV_ValentinePerfumeBottle
34538;INV_ValentinesBoxOfChocolates02
34540;
34542;INV_ValentinesBoxOfChocolates01
34543;INV_Misc_StoneTablet_01
34544;
34545;
34546;
34547;
34548;
34549;INV_Bracer_10
34550;INV_Bracer_14
34551;
34552;
34553;INV_RoseBouquet01
34554;
34555;INV_Belt_28
34556;INV_Hammer_10
34557;INV_Misc_MonsterClaw_01
34558;INV_Shoulder_16
34559;INV_Mace_08
34560;INV_Weapon_ShortBlade_02
34561;INV_Misc_Dust_04
34564;INV_Helmet_20
34565;
34566;
34567;
34569;
34570;
34572;Trade_Engraving
34573;INV_Sword_01
34577;INV_Belt_18
34579;INV_Shoulder_09
34580;
34581;INV_ValentinesChocolate01
34582;INV_ValentinesChocolate02
34583;INV_ValentinesChocolate03
34584;INV_ValentinesChocolate04
34585;INV_Boots_Chain_04
34586;
34587;
34589;
34590;INV_Shoulder_07
34591;
34592;
34593;INV_Boots_Cloth_02
34594;INV_Belt_18
34595;INV_Boots_Cloth_05
34596;INV_Chest_Cloth_25
34597;INV_Shoulder_23
34598;INV_Pants_06
34599;INV_Belt_08
34600;INV_Gauntlets_17
34601;INV_Jewelry_Ring_23
34602;INV_Crown_02
34603;INV_Gauntlets_17
34605;INV_Boots_Cloth_03
34606;INV_Helmet_09
34607;INV_Helmet_06
34608;INV_Helmet_04
34609;INV_Helmet_06
34610;INV_Belt_34
34611;INV_Boots_Plate_03
34612;INV_Bracer_18
34613;INV_Gauntlets_26
34615;INV_Pants_04
34616;INV_Shoulder_30
34617;INV_Chest_Plate03
34620;INV_Belt_12
34621;INV_Bracer_13
34622;INV_Pants_08
34623;INV_Misc_Bone_TaurenSkull_01
34624;INV_Helmet_29
34625;INV_Chest_Cloth_49
34626;INV_Boots_05
34627;INV_Gauntlets_32
34628;INV_Belt_10
34629;INV_Belt_31
34630;INV_Crown_01
34631;INV_Gauntlets_14
34632;INV_Shoulder_02
34633;INV_Chest_Cloth_11
34634;INV_Boots_05
34635;INV_Pants_08
34636;INV_Wand_02
34637;INV_Belt_15
34638;INV_Boots_08
34639;INV_Helmet_27
34640;INV_Gauntlets_17
34641;INV_Bracer_09
34642;INV_Pants_08
34643;INV_Shoulder_01
34644;INV_Chest_Plate06
34645;INV_Chest_Chain_03
34646;INV_Belt_28
34647;INV_Bracer_17
34648;INV_Boots_Plate_07
34649;INV_Helmet_24
34650;INV_Gauntlets_10
34651;INV_Shoulder_10
34652;INV_Pants_03
34653;INV_Jewelry_Ring_03
34654;INV_ValentinesCandy
34655;INV_ValentinesCandySack
34656;INV_ValentinesCard02
34657;
34658;
34659;
34660;
34661;
34662;
34663;
34664;
34665;
34666;
34667;INV_Shirt_01
34668;
34673;
34674;INV_ValentinesBoxOfChocolates01
34676;INV_Misc_Gift_02
34677;INV_Misc_Gift_01
34679;INV_Misc_Gift_03
34681;INV_Misc_Gift_05
34682;INV_Misc_Gift_04
34684;INV_Boots_08
34685;INV_Bracer_07
34686;INV_Gauntlets_24
34687;INV_Pants_02
34688;INV_Shoulder_07
34689;INV_Chest_Leather_07
34690;INV_Helmet_62
34691;INV_Bracer_02
34692;INV_Boots_Wolf
34693;INV_Helmet_04
34694;INV_Belt_16
34695;INV_Gauntlets_11
34696;INV_Pants_03
34697;INV_Shoulder_29
34698;INV_Chest_Chain_11
34699;INV_Belt_03
34700;INV_Helmet_41
34702;
34703;
34704;
34705;
34706;
34707;
34708;INV_Boots_Plate_02
34710;INV_Pants_Leather_21
34711;INV_Helmet_01
34714;INV_Chest_Leather_08
34715;INV_Helmet_30
34717;INV_Chest_Leather_08
34718;INV_Axe_35
34724;INV_Chest_Cloth_57
34725;INV_Chest_Cloth_23
34726;INV_Chest_Cloth_24
34727;INV_Chest_Cloth_50
34728;INV_Chest_Cloth_17
34732;INV_Shirt_Blue_01
34736;INV_ValentinesCard02
34737;INV_Letter_03
34738;INV_Letter_01
34739;INV_Letter_02
34740;INV_Letter_06
34741;INV_Letter_09
34742;INV_Letter_04
34743;INV_Misc_Food_17
34744;INV_Crate_01
34745;INV_Letter_11
34746;INV_Letter_05
34747;INV_Letter_12
34748;INV_Scroll_03
34749;INV_Letter_16
34750;INV_Letter_17
34751;INV_Misc_Note_05
34752;INV_Misc_Note_06
34753;INV_Misc_Note_03
34754;INV_Misc_Note_04
34755;INV_Misc_Note_01
34759;
34760;
34761;
34763;
34764;
34765;
34766;
34767;
34768;
34769;
34770;INV_Shoulder_08
34771;INV_Chest_Plate09
34773;
34774;
34775;INV_Helmet_31
34778;INV_Misc_Bag_BigBagofEnchantments
34779;INV_Misc_Bag_CenarionHerbBag
34780;INV_Misc_Bag_EnchantedMageweave
34781;INV_Helmet_30
34782;INV_Boots_02
34788;INV_Pants_08
34789;INV_Gauntlets_27
34790;INV_Belt_03
34791;INV_Shoulder_05
34792;INV_Boots_Cloth_05
34793;INV_Bracer_13
34794;INV_Spear_06
34795;INV_Wand_02
34796;INV_Misc_Bag_EnchantedRunecloth
34797;INV_Misc_Bag_HerbPouch
34798;INV_Misc_Bag_SatchelofCenarius
34799;INV_Chest_Cloth_48
34800;INV_Weapon_Bow_12
34802;INV_Misc_Book_07
34807;INV_Wand_07
34808;INV_Misc_Cape_16
34810;INV_Sword_25
34812;INV_Misc_Cape_19
34813;
34814;INV_Shirt_01
34815;
34816;
34817;
34820;INV_Mace_08
34822;INV_Hammer_03
34831;INV_Belt_27
34833;INV_Boots_Plate_06
34849;INV_Sword_17
34850;INV_Sword_38
34853;
34854;
34855;
34859;INV_Sword_21
34860;INV_Hammer_05
34863;INV_Misc_Herb_11a
34865;INV_Misc_EngGizmos_24
34866;INV_Misc_EngGizmos_23
34867;INV_Misc_EngGizmos_21
34868;INV_Jewelry_Necklace_30
34869;INV_Jewelry_Necklace_27
34870;INV_Jewelry_Necklace_29
34871;INV_Jewelry_Necklace_28
34872;INV_Misc_EngGizmos_EssenceDistiller
34873;INV_Misc_EngGizmos_20
34874;INV_BRD_Banner
34876;
34877;
34878;
34879;
34880;
34881;
34882;
34890;INV_Pants_04
34891;INV_Staff_07
34892;INV_Misc_ThrowingBall_01
34893;INV_Banner_02
34894;INV_Staff_29
34896;INV_Weapon_ShortBlade_16
34897;INV_Shoulder_02
34899;INV_Wand_07
34900;INV_Chest_Leather_08
34901;INV_Gauntlets_11
34902;INV_Helmet_01
34904;INV_Shoulder_36
34915;INV_Chest_Chain_15
34923;INV_Spear_02
34924;Ability_Creature_Poison_04
34925;Spell_Nature_NullifyPoison
34936;INV_Mushroom_07
34939;INV_Staff_31
34953;INV_Relics_IdolofHealth
34954;INV_Relics_IdolofRejuvenation
34955;INV_Relics_IdolofFerocity
34956;INV_Relics_TotemofLife
34957;INV_Relics_TotemofRage
34958;INV_Relics_TotemofRebirth
34959;INV_Relics_LibramofGrace
34960;INV_Relics_LibramofHope
34961;INV_Relics_LibramofTruth
34962;INV_Jewelry_Necklace_15
34963;INV_Jewelry_Necklace_16
34964;INV_Chest_Plate02
35010;INV_Hammer_10
35011;
35013;INV_Banner_02
35014;INV_Misc_AhnQirajTrinket_02
35015;Spell_Nature_ProtectionformNature
35016;INV_Misc_Gem_Topaz_03
35017;INV_Wand_04
35019;
35020;
35021;
35022;
35023;INV_Misc_Dust_03
35024;INV_Misc_Dust_03
35025;INV_Misc_Note_02
35026;
35027;
35028;
35029;
35030;
35031;INV_Sword_46
35032;INV_Chest_Plate02
35033;
35034;
35036;
35037;
35038;
35040;
35041;INV_Helmet_24
35042;INV_Helmet_24
35044;INV_Bracer_15
35045;Spell_Nature_SpiritArmor
35046;Spell_Frost_FrostShock
35048;Spell_Shadow_AntiShadow
35049;INV_Chest_Plate02
35050;INV_Gauntlets_28
35051;INV_Pants_Plate_05
35053;INV_Bracer_15
35054;INV_Chest_Plate02
35055;INV_Gauntlets_28
35056;INV_Misc_Organ_02
35057;INV_Misc_Coin_07
35058;INV_Belt_27
35060;INV_Helmet_58
35064;INV_Shoulder_29
35065;INV_Pants_Plate_05
35067;INV_Boots_Plate_06
35068;INV_Misc_AhnQirajTrinket_02
35069;INV_Pants_Plate_20
35071;INV_Weapon_Rifle_06
35072;INV_Chest_Cloth_08
35076;INV_Misc_Cape_16
35077;INV_Misc_Cape_17
35080;INV_Chest_Chain_11
35082;INV_Chest_Chain_11
35090;INV_Bracer_12
35091;INV_Bracer_04
35093;INV_Pants_03
35094;INV_Weapon_ShortBlade_03
35095;INV_Helmet_13
35096;INV_Pants_03
35097;INV_Sword_2H_AshbringerCorrupt
35098;INV_Misc_Gem_Diamond_02
35106;
35108;
35110;
35111;
35112;INV_Sword_03
35113;
35114;INV_Misc_Cape_16
35115;INV_Misc_Cape_16
35116;INV_Waepon_Bow_ZulGrub_D_01
35118;INV_Gauntlets_31
35119;INV_Gauntlets_10
35120;INV_Belt_01
35121;
35122;
35123;
35125;INV_Helmet_61
35126;
35127;
35128;
35129;INV_Hammer_03
35130;INV_Qiraj_JewelBlessed
35133;INV_Misc_EngGizmos_20
35134;
35136;
35137;
35138;INV_Belt_12
35139;INV_Misc_Cape_18
35140;INV_Misc_AhnQirajTrinket_04
35141;INV_QirajIdol_Sun
35143;INV_Belt_08
35144;INV_Bracer_13
35145;INV_Gauntlets_17
35148;INV_Boots_Fabric_01
35149;INV_Shoulder_25
35151;INV_Axe_04
35152;INV_Sword_61
35154;INV_Pants_Cloth_05
35157;INV_Pants_Leather_12
35158;INV_Bracer_02
35159;INV_Chest_Chain_15
35160;INV_Shoulder_14
35161;INV_Pants_Mail_15
35162;INV_Helmet_15
35164;INV_Belt_22
35167;INV_Gauntlets_25
35169;INV_Shirt_08
35173;INV_Boots_Chain_05
35174;INV_Helmet_66
35175;INV_Pants_Plate_15
35177;INV_Shoulder_29
35178;INV_Torch_Lit
35179;INV_Belt_03
35180;INV_Bracer_13
35182;INV_Crown_01
35183;INV_Gauntlets_17
35184;INV_Pants_Cloth_05
35185;INV_Chest_Cloth_43
35186;INV_Boots_Fabric_01
35187;INV_Shoulder_25
35189;
35190;
35191;
35192;
35193;
35194;
35206;INV_Crown_01
35207;INV_Chest_Plate07
35213;INV_Belt_17
35214;INV_Boots_Cloth_04
35216;INV_Chest_Plate07
35217;INV_Gauntlets_29
35219;INV_Belt_21
35222;INV_Helmet_03
35224;INV_Belt_09
35225;
35226;
35227;
35229;
35230;
35231;
35232;
35234;
35236;
35237;
35239;INV_Mace_25
35240;INV_Staff_15
35241;INV_Staff_13
35242;INV_Staff_31
35244;INV_knife_1h_stratholme_d_02
35245;INV_knife_1h_stratholme_d_01
35246;INV_knife_1h_stratholme_d_03
35247;INV_Sword_60
35250;INV_Mace_1H_Stratholme_D_01
35253;INV_Weapon_Crossbow_12
35255;INV_Sword_46
35256;INV_Sword_35
35258;INV_Axe_08
35259;INV_Weapon_Halberd_04
35262;INV_Wand_1H_Stratholme_D_01
35263;INV_Wand_1H_Stratholme_D_02
35267;Spell_Shadow_AbominationExplosion
35268;Spell_Shadow_PlagueCloud
35270;
35271;
35273;INV_Misc_Token_ScarletCrusade
35274;INV_Misc_Token_ArgentDawn
35275;INV_Bracer_07
35276;INV_Chest_Chain_11
35277;INV_Gauntlets_28
35278;INV_Pants_04
35282;INV_Pants_06
35283;INV_Bracer_07
35286;INV_Gauntlets_06
35287;INV_Bracer_07
35289;INV_Pants_Leather_21
35290;INV_Chest_Cloth_08
35291;INV_Gauntlets_06
35292;INV_Bracer_07
35293;INV_Chest_Chain_11
35294;INV_Gauntlets_28
35298;INV_Misc_WartornScrap_Chain
35299;INV_Misc_WartornScrap_Cloth
35300;INV_Misc_WartornScrap_Leather
35301;INV_Misc_WartornScrap_Plate
35302;INV_Chest_Cloth_08
35303;INV_Gauntlets_06
35304;
35305;
35306;
35307;INV_Misc_Desecrated_PlateChest
35308;
35309;
35310;INV_Bracer_17
35312;INV_Misc_Cape_Naxxramas_02
35313;INV_Jewelry_Ring_50Naxxramas
35314;
35315;
35316;INV_Boots_01
35317;
35318;
35319;
35321;
35322;INV_Boots_01
35324;INV_Shoulder_16
35325;INV_Shoulder_07
35326;INV_Shoulder_25
35334;INV_Misc_Desecrated_PlateBracer
35335;INV_Misc_Desecrated_PlateGloves
35336;INV_Misc_Desecrated_PlateHelm
35337;INV_Misc_Desecrated_PlatePants
35338;INV_Misc_Desecrated_PlateShoulder
35339;INV_Misc_Desecrated_PlateBoots
35340;INV_Misc_Desecrated_PlateBelt
35341;INV_Misc_Desecrated_MailBoots
35342;INV_Misc_Desecrated_MailBelt
35343;INV_Misc_Desecrated_MailGlove
35344;INV_Misc_Desecrated_MailHelm
35345;INV_Misc_Desecrated_MailPants
35346;INV_Misc_Desecrated_MailShoulder
35347;INV_Misc_Desecrated_MailChest
35348;INV_Misc_Desecrated_MailBracer
35349;INV_Misc_Desecrated_ClothBelt
35350;INV_Misc_Desecrated_ClothBracer
35351;INV_Misc_Desecrated_ClothHelm
35352;INV_Misc_Desecrated_ClothGlove
35353;INV_Misc_Desecrated_ClothPants
35354;INV_Misc_Desecrated_ClothChest
35355;INV_Misc_Desecrated_ClothBoots
35356;INV_Misc_Desecrated_ClothShoulder
35358;INV_Jewelry_Necklace_29Naxxramas
35359;INV_Jewelry_Necklace_28Naxxramas
35360;INV_Misc_Dust_05
35361;INV_Trinket_Naxxramas04
35363;INV_Staff_38
35365;INV_Misc_Cape_Naxxramas_01
35366;INV_Misc_Cape_Naxxramas_02
35367;INV_Jewelry_Ring_49Naxxramas
35369;INV_Shoulder_14
35370;INV_Weapon_Rifle_11
35371;INV_Axe_22
35373;INV_Jewelry_Necklace_27Naxxramas
35378;INV_Misc_Cape_07
35380;INV_Boots_Cloth_05
35381;INV_Boots_04
35383;INV_Offhand_Stratholme_A_02
35390;INV_Weapon_ShortBlade_15
35392;INV_Sword_59
35395;INV_Pants_Leather_06
35396;INV_Shirt_GuildTabard_01
35398;INV_Chest_Chain_15
35399;INV_Boots_01
35400;INV_Trinket_Naxxramas02
35401;INV_Misc_Food_02
35402;Ability_Spy
35403;INV_Enchant_ShardBrilliantLarge
35404;INV_Enchant_DustStrange
35405;INV_Belt_25
35406;INV_Crate_03
35407;INV_Box_PetCarrier_01
35408;INV_Misc_Cape_Naxxramas_01
35409;INV_Boots_Chain_05
35410;INV_Belt_22
35411;INV_Gauntlets_25
35413;INV_Pants_Mail_15
35415;INV_Chest_Chain_15
35416;INV_Bracer_02
35419;INV_Helmet_06
35421;INV_Helmet_04
35422;INV_Bracer_07
35423;INV_Jewelry_Ring_48Naxxramas
35425;INV_Enchant_ShardGlimmeringLarge
35426;
35427;
35428;
35429;INV_Trinket_Naxxramas01
35430;INV_Misc_Cape_Naxxramas_01
35431;INV_Jewelry_Ring_53Naxxramas
35432;INV_Helmet_53
35434;INV_Shoulder_29
35437;INV_Jewelry_Necklace_30Naxxramas
35438;INV_Jewelry_Ring_52Naxxramas
35439;INV_Trinket_Naxxramas05
35441;
35442;INV_Trinket_Naxxramas03
35443;INV_Chest_Leather_02
35444;INV_Misc_Cape_Naxxramas_03
35445;INV_Trinket_Naxxramas06
35446;INV_Misc_Cape_Naxxramas_03
35448;INV_Letter_02
35449;INV_Boots_07
35450;INV_Weapon_Bow_05
35451;
35452;
35453;
35454;
35455;
35456;INV_Weapon_Crossbow_02
35459;
35463;
35465;INV_Misc_Rune_09
35466;
35467;
35468;
35469;
35470;
35471;
35472;INV_Jewelry_Ring_51Naxxramas
35473;
35474;
35476;
35477;
35478;
35479;
35480;
35481;
35482;
35483;
35484;
35485;
35486;
35487;
35488;
35489;
35490;
35491;
35492;
35493;
35494;
35496;
35499;
35500;
35501;
35502;
35503;
35504;
35505;
35506;
35507;
35508;INV_Pants_Plate_20
35510;
35511;
35512;
35513;
35518;INV_Gauntlets_17
35519;INV_Belt_03
35522;INV_Pants_Cloth_05
35523;INV_Chest_Cloth_43
35525;INV_Boots_Fabric_01
35534;INV_Boots_08
35535;INV_Shirt_17
35536;
35537;
35538;
35539;
35542;INV_Gauntlets_11
35544;INV_Chest_Cloth_04
35545;INV_Gauntlets_16
35546;INV_Food_ChristmasFruitCake_01
35549;INV_Chest_Plate10
35550;INV_Gauntlets_29
35554;INV_Chest_Chain_08
35555;INV_Bracer_14
35556;INV_Bracer_12
35557;INV_Bracer_16
35559;
35560;INV_Boots_09
35561;
35563;INV_Staff_07
35564;INV_Belt_13
35565;INV_Misc_Cape_02
35566;
35567;INV_Pants_03
35568;INV_Boots_07
35569;INV_Gauntlets_16
35571;INV_Sword_05
35573;INV_Shield_28
35574;INV_Mace_27
35575;INV_Sword_62
35576;INV_Shield_26
35577;INV_Shield_27
35579;
35580;
35581;
35583;INV_Wand_06
35584;INV_Drink_Waterskin_09
35585;INV_Weapon_ShortBlade_16
35586;INV_Axe_19
